time,input_voltage,el_power
943.84,3.445,1351.14556374208
944.84,3.445,1248.93975224189
945.84,3.445,1364.38311836549
946.84,3.445,1237.41306928
947.84,3.445,1366.16298131012
948.84,3.445,1267.25474427972
949.84,3.445,1369.11872085171
950.84,3.445,1273.90106876215
951.84,3.445,1364.67942402403
952.84,3.445,1262.33991455646
953.84,3.445,1366.89506562686
954.84,3.445,1223.26514149928
955.84,3.445,1393.36007007422
956.84,3.445,1268.71939066433
957.84,3.445,1378.54232816898
958.84,3.445,1250.98045513836
959.84,3.445,1393.74130485859
960.84,3.445,1256.17155309198
961.84,3.445,1383.6093486294
962.84,3.445,1273.98732928957
963.84,3.445,1360.55326879771
964.84,3.445,1268.95102544208
965.84,3.445,1372.19063473149
966.84,3.445,1264.27448222013
967.84,3.445,1366.76243006764
968.84,3.445,1254.97081499203
969.84,3.445,1363.61661701368
970.84,3.445,1255.15970410006
971.84,3.445,1383.33792636865
972.84,3.445,1251.88124714521
973.84,3.445,1367.11518081889
974.84,3.445,1263.49198973085
975.84,3.445,1363.84768923022
976.84,3.445,1246.48347536076
977.84,3.445,1356.64711749518
978.84,3.445,1252.28686167177
979.84,3.445,1382.20183024775
980.84,3.445,1241.86891742425
981.84,3.445,1381.12735444443
982.84,3.445,1244.7621423365
983.84,3.445,1381.35543379529
984.84,3.445,1248.9934408314
985.84,3.445,1375.94776480688
986.84,3.445,1266.26067651747
987.84,3.445,1395.65054301376
988.84,3.445,1268.71037991186
989.84,3.445,1376.04226061331
990.84,3.445,1263.90760907315
991.84,3.445,1378.50929119119
992.84,3.445,1281.67773773334
993.84,3.445,1382.7808042296
994.84,3.445,1256.2886209246
995.84,3.445,1358.48515483014
996.84,3.445,1253.11910504049
997.84,3.445,1369.63710172915
998.84,3.445,1250.8446585111
999.84,3.445,1379.30830026243
1000.84,3.445,1258.71723540439
1001.84,3.445,1379.71602883545
1002.84,3.445,1268.00852021853
1003.84,3.445,1373.89730586975
1004.84,3.445,1248.39491910594
1005.84,3.445,1365.88120142845
1006.84,3.445,1256.18776035925
1007.84,3.445,1372.40543326146
1008.84,3.445,1263.77197899074
1009.84,3.445,1355.73941846395
1010.84,3.445,1240.32498386338
1011.84,3.445,1351.35028261967
1012.84,3.445,1241.06179626735
1013.84,3.445,1357.361387515
1014.84,3.445,1241.23006714135
1015.84,3.445,1354.78898526225
1016.84,3.445,1221.11880117353
1017.84,3.445,1358.3173806125
1018.84,3.445,1265.69622990699
1019.84,3.445,1349.41894810241
1020.84,3.445,1253.61977849486
1021.84,3.445,1353.48302749338
1022.84,3.445,1249.91680930719
1023.84,3.445,1370.15203069398
1024.84,3.445,1243.45242815509
1025.84,3.445,1364.0826738495
1026.84,3.445,1248.52539850059
1027.84,3.445,1361.07441869638
1028.84,3.445,1240.21360368677
1029.84,3.445,1367.43388410327
1030.84,3.445,1266.9347100127
1031.84,3.445,1375.86753435762
1032.84,3.445,1236.36466069059
1033.84,3.445,1349.03806179626
1034.84,3.445,1243.81702543086
1035.84,3.445,1361.09911501281
1036.84,3.445,1236.3455540171
1037.84,3.445,1351.07258416754
1038.84,3.445,1257.25473942322
1039.84,3.445,1368.93425070759
1040.84,3.445,1259.7663612544
1041.84,3.445,1363.13273131913
1042.84,3.445,1244.04575950667
1043.84,3.445,1359.04447078243
1044.84,3.445,1247.99775418427
1045.84,3.445,1375.04001033024
1046.84,3.445,1242.93795550016
1047.84,3.445,1352.93873931627
1048.84,3.445,1238.76970457136
1049.84,3.445,1348.75093287995
1050.84,3.445,1238.85293624369
1051.84,3.445,1342.67721386053
1052.84,3.445,1248.74098725083
1053.84,3.445,1362.85706867128
1054.84,3.445,1237.66764044321
1055.84,3.445,1365.42206590892
1056.84,3.445,1246.20430342245
1057.84,3.445,1372.05404635645
1058.84,3.445,1248.49441657017
1059.84,3.445,1354.91917249713
1060.84,3.445,1240.76604648163
1061.84,3.445,1346.89542194957
1062.84,3.445,1247.79118371928
1063.84,3.445,1371.83377508484
1064.84,3.445,1248.07447787029
1065.84,3.445,1360.27394715048
1066.84,3.445,1255.10188937402
1067.84,3.445,1359.22954238496
1068.84,3.445,1249.74239598059
1069.84,3.445,1370.20560907342
1070.84,3.445,1250.25609633074
1071.84,3.445,1376.15538924973
1072.84,3.445,1238.55946220074
1073.84,3.445,1358.07892256492
1074.84,3.445,1249.92156809104
1075.84,3.445,1357.04987119186
1076.84,3.445,1257.53767540136
1077.84,3.445,1374.46780794353
1078.84,3.445,1254.7320610062
1079.84,3.445,1357.38799766195
1080.84,3.445,1256.20525484484
1081.84,3.445,1365.25915752479
1082.84,3.445,1259.83890000505
1083.84,3.445,1355.06461330574
1084.84,3.445,1250.21903492064
1085.84,3.445,1357.85966791569
1086.84,3.445,1242.19309480905
1087.84,3.445,1343.23554819403
1088.84,3.445,1250.31299716021
1089.84,3.445,1338.23486082468
1090.84,3.445,1239.99849438561
1091.84,3.445,1354.00767264923
1092.84,3.445,1238.67514466271
1093.84,3.445,1362.48060253736
1094.84,3.445,1258.23936376052
1095.84,3.445,1362.81870917307
1096.84,3.445,1245.33002856217
1097.84,3.445,1360.88294643324
1098.84,3.445,1228.1573534091
1099.84,3.445,1375.92288977121
1100.84,3.445,1236.65037626804
1101.84,3.445,1353.33976689395
1102.84,3.445,1240.96262266025
1103.84,3.445,1354.42738319444
1104.84,3.445,1251.75877009737
1105.84,3.445,1361.48746242318
1106.84,3.445,1233.11644303821
1107.84,3.445,1352.45008437097
1108.84,3.445,1256.58076657302
1109.84,3.445,1359.9872633513
1110.84,3.445,1250.36751985203
1111.84,3.445,1356.65042423761
1112.84,3.445,1247.40557717507
1113.84,3.445,1368.9556433481
1114.84,3.445,1262.86935448102
1115.84,3.445,1370.91911148295
1116.84,3.445,1250.38002393874
1117.84,3.445,1356.43232824534
1118.84,3.445,1235.31179133888
1119.84,3.445,1364.00572912921
1120.84,3.445,1246.40197964096
1121.84,3.445,1366.41280526541
1122.84,3.445,1244.23328212252
1123.84,3.445,1348.08542484515
1124.84,3.445,1241.92801722054
1125.84,3.445,1344.43993005676
1126.84,3.445,1235.42067598304
1127.84,3.445,1342.82052607671
1128.84,3.445,1241.14372780425
1129.84,3.445,1358.52429333615
1130.84,3.445,1250.83979758645
1131.84,3.445,1363.78030725169
1132.84,3.445,1247.06846675085
1133.84,3.445,1361.82649547343
1134.84,3.445,1260.15179982381
1135.84,3.445,1361.86506438398
1136.84,3.445,1249.85918041729
1137.84,3.445,1347.62979845652
1138.84,3.445,1244.96334489175
1139.84,3.445,1347.52147369819
1140.84,3.445,1245.40648881682
1141.84,3.445,1362.57203023801
1142.84,3.445,1256.09469787655
1143.84,3.445,1368.45507077937
1144.84,3.445,1245.07021155344
1145.84,3.445,1353.01196021599
1146.84,3.445,1253.7392570674
1147.84,3.445,1357.34733120378
1148.84,3.445,1261.71449918423
1149.84,3.445,1352.86411185709
1150.84,3.445,1251.54107509
1151.84,3.445,1354.3123271292
1152.84,3.445,1249.37613514931
1153.84,3.445,1353.86605385516
1154.84,3.445,1237.86163624976
1155.84,3.445,1357.17859583771
1156.84,3.445,1250.84289977131
1157.84,3.445,1359.40487407392
1158.84,3.445,1244.93212705144
1159.84,3.445,1354.76679750412
1160.84,3.445,1247.24587349491
1161.84,3.445,1351.17292103529
1162.84,3.445,1246.39035454223
1163.84,3.445,1348.88820155055
1164.84,3.445,1248.97918201803
1165.84,3.445,1343.53602406218
1166.84,3.445,1243.1562023348
1167.84,3.445,1361.18477559642
1168.84,3.445,1231.09690695613
1169.84,3.445,1334.69983417202
1170.84,3.445,1245.79118478454
1171.84,3.445,1352.09668004869
1172.84,3.445,1232.21919152269
1173.84,3.445,1350.93017405949
1174.84,3.445,1246.14007203366
1175.84,3.445,1352.76540688296
1176.84,3.445,1243.20142666041
1177.84,3.445,1353.23042892546
1178.84,3.445,1243.38363656028
1179.84,3.445,1357.2761371805
1180.84,3.445,1250.82492198756
1181.84,3.445,1357.01157056284
1182.84,3.445,1243.99143365087
1183.84,3.445,1365.51120480397
1184.84,3.445,1259.73762288009
1185.84,3.445,1372.98365712307
1186.84,3.445,1244.29137767676
1187.84,3.445,1369.21854312324
1188.84,3.445,1257.54704178179
1189.84,3.445,1366.96959125683
1190.84,3.445,1240.06513794818
1191.84,3.445,1359.84090698172
1192.84,3.445,1243.59264746361
1193.84,3.445,1356.95359315018
1194.84,3.445,1247.04855509645
1195.84,3.445,1352.02101883861
1196.84,3.445,1246.97768118325
1197.84,3.445,1341.26349417004
1198.84,3.445,1232.0593765165
1199.84,3.445,1337.75613787081
1200.84,3.445,1215.78972320965
1201.84,3.445,1354.2767972061
1202.84,3.445,1249.3432038855
1203.84,3.445,1361.23581559417
1204.84,3.445,1248.89694376399
1205.84,3.445,1361.55400655531
1206.84,3.445,1247.18571859215
1207.84,3.445,1355.18555895925
1208.84,3.445,1245.1632645024
1209.84,3.445,1362.50254288836
1210.84,3.445,1249.13961597848
1211.84,3.445,1366.459499995
1212.84,3.445,1256.05270226539
1213.84,3.445,1360.85862531236
1214.84,3.445,1242.91606038809
1215.84,3.445,1353.97300080845
1216.84,3.445,1238.8683924508
1217.84,3.445,1361.04137782309
1218.84,3.445,1254.93649836354
1219.84,3.445,1359.47474254879
1220.84,3.445,1252.09356058358
1221.84,3.445,1357.8918575526
1222.84,3.445,1257.22846352534
1223.84,3.445,1378.72295168842
1224.84,3.445,1252.21390441262
1225.84,3.445,1361.67527999325
1226.84,3.445,1254.09178433617
1227.84,3.445,1363.08639423431
1228.84,3.445,1242.24266092914
1229.84,3.445,1357.03918775145
1230.84,3.445,1246.48012708955
1231.84,3.445,1368.03557228608
1232.84,3.445,1245.43774369776
1233.84,3.445,1366.93976758786
1234.84,3.445,1245.00502709638
1235.84,3.445,1362.76807224485
1236.84,3.445,1246.67059374838
1237.84,3.445,1347.9880644294
1238.84,3.445,1233.34424543866
1239.84,3.445,1346.94611213856
1240.84,3.445,1233.40588406782
1241.84,3.445,1343.56173990848
1242.84,3.445,1240.73976048441
1243.84,3.445,1348.09460252064
1244.84,3.445,1235.08397741315
1245.84,3.445,1347.21660728514
1246.84,3.445,1237.64825911717
1247.84,3.445,1344.8742154307
1248.84,3.445,1245.62705484383
1249.84,3.445,1352.53962531844
1250.84,3.445,1249.08201138732
1251.84,3.445,1366.13357303821
1252.84,3.445,1243.51551241771
1253.84,3.445,1353.30697938782
1254.84,3.445,1241.71780688528
1255.84,3.445,1348.57137411122
1256.84,3.445,1253.28695001164
1257.84,3.445,1355.95148468895
1258.84,3.445,1238.87953054412
1259.84,3.445,1354.51978778996
1260.84,3.445,1256.85262489612
1261.84,3.445,1354.09232002904
1262.84,3.445,1252.6376644673
1263.84,3.445,1373.52097977289
1264.84,3.445,1250.81187170703
1265.84,3.445,1354.2340503952
1266.84,3.445,1243.54342505711
1267.84,3.445,1343.0007524351
1268.84,3.445,1226.2309044444
1269.84,3.445,1359.08039994872
1270.84,3.445,1245.07322334716
1271.84,3.445,1351.64872006495
1272.84,3.445,1235.75917657014
1273.84,3.445,1349.79708125771
1274.84,3.445,1243.56787136104
1275.84,3.445,1357.77542095369
1276.84,3.445,1248.79937021943
1277.84,3.445,1214.17637861492
1278.84,3.445,1353.99904770522
1279.84,3.445,1248.32377438135
1280.84,3.445,1354.46872127467
1281.84,3.445,1250.01614294688
1282.84,3.445,1375.54363353879
1283.84,3.445,1238.27430934268
1284.84,3.445,1345.71995666928
1285.84,3.445,1246.97358718393
1286.84,3.445,1369.58969218176
1287.84,3.445,1249.51181380748
1288.84,3.445,1375.74557446469
1289.84,3.445,1238.74489709808
1290.84,3.445,1383.28877535939
1291.84,3.445,1251.18183192463
1292.84,3.445,1361.53277181525
1293.84,3.445,1245.23945259366
1294.84,3.445,1363.05738898771
1295.84,3.445,1248.49069589363
1296.84,3.445,1366.60132840436
1297.84,3.445,1245.83646584647
1298.84,3.445,1368.53682706682
1299.84,3.445,1256.83043281467
1300.84,3.445,1354.34234780443
1301.84,3.445,1243.89139313435
1302.84,3.445,1350.3651848095
1303.84,3.445,1251.03913368655
1304.84,3.445,1353.77236707665
1305.84,3.445,1239.05516144385
1306.84,3.445,1355.1538395133
1307.84,3.445,1242.08560313778
1308.84,3.445,1344.82723987258
1309.84,3.445,1234.14793579282
1310.84,3.445,1355.16524556088
1311.84,3.445,1257.1778323142
1312.84,3.445,1348.03873500305
1313.84,3.445,1225.77399525041
1314.84,3.445,1342.91881356027
1315.84,3.445,1231.2771225518
1316.84,3.445,1337.46736568143
1317.84,3.445,1239.06002842989
1318.84,3.445,1371.80913633477
1319.84,3.445,1246.03482411353
1320.84,3.445,1343.12602259557
1321.84,3.445,1240.61441954613
1322.84,3.445,1364.6774616773
1323.84,3.445,1247.47338809416
1324.84,3.445,1344.97906825045
1325.84,3.445,1238.27921854631
1326.84,3.445,1354.85963111869
1327.84,3.445,1248.96228366022
1328.84,3.445,1360.16905728297
1329.84,3.445,1239.3834130649
1330.84,3.445,1353.15386603128
1331.84,3.445,1239.34625992955
1332.84,3.445,1367.38012599524
1333.84,3.445,1255.45822642153
1334.84,3.445,1350.82845011223
1335.84,3.445,1245.50063719484
1336.84,3.445,1353.52567906152
1337.84,3.445,1251.08897486775
1338.84,3.445,1350.05269636426
1339.84,3.445,1233.03351314855
1340.84,3.445,1343.70230605129
1341.84,3.445,1242.57248915768
1342.84,3.445,1346.08857310016
1343.84,3.445,1236.31847363036
1344.84,3.445,1352.33262447655
1345.84,3.445,1228.01393814719
1346.84,3.445,1354.21765823591
1347.84,3.445,1256.97365410834
1348.84,3.445,1341.59035923875
1349.84,3.445,1237.02143043324
1350.84,3.445,1366.97653808948
1351.84,3.445,1230.93389257413
1352.84,3.445,1351.16787892569
1353.84,3.445,1226.14119042879
1354.84,3.445,1355.1732403927
1355.84,3.445,1247.78960718484
1356.84,3.445,1353.50107698982
1357.84,3.445,1235.03172390934
1358.84,3.445,1352.97027684721
1359.84,3.445,1235.08679981974
1360.84,3.445,1357.0516499131
1361.84,3.445,1226.50619014356
1362.84,3.445,1340.06439359218
1363.84,3.445,1247.17532805914
1364.84,3.445,1368.7882392022
1365.84,3.445,1240.09427791758
1366.84,3.445,1368.30338988775
1367.84,3.445,1250.38365192034
1368.84,3.445,1339.6538908502
1369.84,3.445,1238.82678773125
1370.84,3.445,1349.4978243889
1371.84,3.445,1237.05576234867
1372.84,3.445,1354.97485384278
1373.84,3.445,1226.37390337734
1374.84,3.445,1330.872164422
1375.84,3.445,1212.52690695683
1376.84,3.445,1327.24898200288
1377.84,3.445,1228.53509055847
1378.84,3.445,1342.86710476069
1379.84,3.445,1249.12416658341
1380.84,3.445,1349.06934099897
1381.84,3.445,1241.57904356863
1382.84,3.445,1345.28604337064
1383.84,3.445,1239.24239541088
1384.84,3.445,1355.16030223071
1385.84,3.445,1237.85437619046
1386.84,3.445,1358.68597473918
1387.84,3.445,1239.15970192096
1388.84,3.445,1353.94892403535
1389.84,3.445,1242.27459236257
1390.84,3.445,1366.85944047605
1391.84,3.445,1235.91371908464
1392.84,3.445,1356.3061402872
1393.84,3.445,1243.39102471405
1394.84,3.445,1354.28511034056
1395.84,3.445,1230.33451302621
1396.84,3.445,1360.57476467525
1397.84,3.445,1248.84696123634
1398.84,3.445,1379.4549432536
1399.84,3.445,1248.44246481995
1400.84,3.445,1377.73598556494
1401.84,3.445,1246.2631090257
1402.84,3.445,1349.6484144217
1403.84,3.445,1250.06816906594
1404.84,3.445,1368.90941464665
1405.84,3.445,1233.91262445662
1406.84,3.445,1364.08591822619
1407.84,3.445,1241.55533790939
1408.84,3.445,1345.37874635463
1409.84,3.445,1251.4639943853
1410.84,3.445,1364.13598091161
1411.84,3.445,1251.80695416737
1412.84,3.445,1357.90581026769
1413.84,3.445,1240.01628378984
1414.84,3.445,1350.53002169229
1415.84,3.445,1238.36835021717
1416.84,3.445,1354.31844648878
1417.84,3.445,1236.61442665184
1418.84,3.445,1343.39977917044
1419.84,3.445,1232.99514397338
1420.84,3.445,1371.95124620174
1421.84,3.445,1239.5078406476
1422.84,3.445,1371.4088419255
1423.84,3.445,1243.86393793453
1424.84,3.445,1350.46947744425
1425.84,3.445,1255.22423099406
1426.84,3.445,1354.54362495049
1427.84,3.445,1251.56006455003
1428.84,3.445,1365.13417458739
1429.84,3.445,1243.75681065314
1430.84,3.445,1361.39049274031
1431.84,3.445,1245.59603821438
1432.84,3.445,1356.11519379913
1433.84,3.445,1254.76712224262
1434.84,3.445,1363.81286691486
1435.84,3.445,1258.20247450274
1436.84,3.445,1360.92586682558
1437.84,3.445,1233.84825307909
1438.84,3.445,1358.19043090448
1439.84,3.445,1239.22948963332
1440.84,3.445,1359.96450156597
1441.84,3.445,1228.62176171005
1442.84,3.445,1355.43737092092
1443.84,3.445,1239.71867402718
1444.84,3.445,1353.3396029044
1445.84,3.445,1252.12325653292
1446.84,3.445,1351.31174360105
1447.84,3.445,1246.36344490701
1448.84,3.445,1360.71718255216
1449.84,3.445,1240.02553290945
1450.84,3.445,1355.72659202163
1451.84,3.445,1227.45047671185
1452.84,3.445,1372.63680565844
1453.84,3.445,1234.55619284572
1454.84,3.445,1340.80747454473
1455.84,3.445,1246.29608252591
1456.84,3.445,1342.01589283104
1457.84,3.445,1244.59466115594
1458.84,3.445,1349.45540727705
1459.84,3.445,1242.22690050682
1460.84,3.445,1345.60334905928
1461.84,3.445,1228.5202396477
1462.84,3.445,1350.98250838824
1463.84,3.445,1235.1793834491
1464.84,3.445,1358.34137930346
1465.84,3.445,1241.97703775528
1466.84,3.445,1376.4931836227
1467.84,3.445,1249.4757854839
1468.84,3.445,1353.24485622443
1469.84,3.445,1253.59772673038
1470.84,3.445,1360.24333573652
1471.84,3.445,1234.9952156772
1472.84,3.445,1365.90563076359
1473.84,3.445,1246.58802761691
1474.84,3.445,1355.76885206807
1475.84,3.445,1233.40901846403
1476.84,3.445,1377.96847989796
1477.84,3.445,1250.46639297495
1478.84,3.445,1355.38829683834
1479.84,3.445,1246.70119539967
1480.84,3.445,1349.30517537307
1481.84,3.445,1241.08071335824
1482.84,3.445,1342.0074007449
1483.84,3.445,1228.25315998464
1484.84,3.445,1353.87119167912
1485.84,3.445,1237.08662340423
1486.84,3.445,1357.04044822737
1487.84,3.445,1232.01276554089
1488.84,3.445,1343.65973457946
1489.84,3.445,1230.34984783369
1490.84,3.445,1343.13630062247
1491.84,3.445,1230.06650766558
1492.84,3.445,1364.88302975515
1493.84,3.445,1230.80683695461
1494.84,3.445,1363.63126072409
1495.84,3.445,1244.44628559496
1496.84,3.445,1349.67229411786
1497.84,3.445,1249.14463051388
1498.84,3.445,1349.37666126242
1499.84,3.445,1241.75665746951
1500.84,3.445,1344.82129200161
1501.84,3.445,1243.75509168103
1502.84,3.445,1360.92337476461
1503.84,3.445,1247.13554008977
1504.84,3.445,1353.02366533694
1505.84,3.445,1254.68809681545
1506.84,3.445,1370.08621830185
1507.84,3.445,1241.16914393768
1508.84,3.445,1359.23029261361
1509.84,3.445,1257.81857241516
1510.84,3.445,1356.36831090317
1511.84,3.445,1226.39266444984
1512.84,3.445,1377.46726679697
1513.84,3.445,1244.13765013335
1514.84,3.445,1343.74347311761
1515.84,3.445,1237.03801532585
1516.84,3.445,1342.73926013019
1517.84,3.445,1241.2970112356
1518.84,3.445,1353.0816151014
1519.84,3.445,1244.01414544227
1520.84,3.445,1339.5165047751
1521.84,3.445,1230.09320127526
1522.84,3.445,1343.9881948744
1523.84,3.445,1239.83530099402
1524.84,3.445,1348.14814777493
1525.84,3.445,1222.74987257575
1526.84,3.445,1366.82560311142
1527.84,3.445,1245.69162816899
1528.84,3.445,1339.44917912684
1529.84,3.445,1235.83990339415
1530.84,3.445,1347.79836561564
1531.84,3.445,1250.45668030636
1532.84,3.445,1350.53929358435
1533.84,3.445,1229.4780814309
1534.84,3.445,1350.11299506695
1535.84,3.445,1243.22181908283
1536.84,3.445,1351.60163725042
1537.84,3.445,1237.93287245622
1538.84,3.445,1361.11015061785
1539.84,3.445,1243.70808582665
1540.84,3.445,1338.90698113665
1541.84,3.445,1242.42140126696
1542.84,3.445,1352.96625914923
1543.84,3.445,1245.80988330786
1544.84,3.445,1377.41248966817
1545.84,3.445,1246.01621379933
1546.84,3.445,1353.37855598424
1547.84,3.445,1229.84358131793
1548.84,3.445,1358.87545512058
1549.84,3.445,1238.59851658646
1550.84,3.445,1342.90122916572
1551.84,3.445,1239.69964342888
1552.84,3.445,1348.92056501169
1553.84,3.445,1237.00131006298
1554.84,3.445,1342.2332316171
1555.84,3.445,1214.03969173311
1556.84,3.445,1351.33647881574
1557.84,3.445,1233.5692908945
1558.84,3.445,1347.5916188329
1559.84,3.445,1225.22394849414
1560.84,3.445,1336.52128199566
1561.84,3.445,1206.97296431534
1562.84,3.445,1336.05315207748
1563.84,3.445,1244.72425114915
1564.84,3.445,1345.94966759716
1565.84,3.445,1237.89725900205
1566.84,3.445,1340.42312998474
1567.84,3.445,1233.52831216263
1568.84,3.445,1354.46270578322
1569.84,3.445,1244.97282594796
1570.84,3.445,1362.26159229393
1571.84,3.445,1241.19065893048
1572.84,3.445,1360.74145430233
1573.84,3.445,1252.12354547578
1574.84,3.445,1354.71308977237
1575.84,3.445,1248.72953852817
1576.84,3.445,1337.66757182115
1577.84,3.445,1242.08469171634
1578.84,3.445,1350.1679959857
1579.84,3.445,1241.79460731612
1580.84,3.445,1356.3820578532
1581.84,3.445,1254.96305631899
1582.84,3.445,1345.71660197209
1583.84,3.445,1241.148143218
1584.84,3.445,1350.70761754846
1585.84,3.445,1241.97208746023
1586.84,3.445,1360.96477459776
1587.84,3.445,1264.36126876289
1588.84,3.445,1356.00570915067
1589.84,3.445,1235.09071399589
1590.84,3.445,1348.25249710516
1591.84,3.445,1233.77504602238
1592.84,3.445,1339.66949457502
1593.84,3.445,1227.40467015171
1594.84,3.445,1341.49285901475
1595.84,3.445,1221.07838982562
1596.84,3.445,1338.13576297714
1597.84,3.445,1235.00249075825
1598.84,3.445,1358.90038275688
1599.84,3.445,1246.8705556037
1600.84,3.445,1348.91937691163
1601.84,3.445,1222.24084369415
1602.84,3.445,1351.06204733873
1603.84,3.445,1244.64478649721
1604.84,3.445,1355.58419649735
1605.84,3.445,1248.87161427893
1606.84,3.445,1341.52778286864
1607.84,3.445,1232.80464331006
1608.84,3.445,1362.36924462345
1609.84,3.445,1251.23509920265
1610.84,3.445,1363.79126591201
1611.84,3.445,1239.69889312251
1612.84,3.445,1362.33912081376
1613.84,3.445,1241.65982106106
1614.84,3.445,1344.45226978742
1615.84,3.445,1239.47766148038
1616.84,3.445,1359.78584813617
1617.84,3.445,1231.95834321971
1618.84,3.445,1349.8499472382
1619.84,3.445,1239.303713322
1620.84,3.445,1341.91858043044
1621.84,3.445,1228.23806620175
1622.84,3.445,1353.5076679629
1623.84,3.445,1229.99378074071
1624.84,3.445,1354.47300630908
1625.84,3.445,1239.5554466238
1626.84,3.445,1358.871509787
1627.84,3.445,1231.27079193227
1628.84,3.445,1359.81353840623
1629.84,3.445,1204.41890957511
1630.84,3.445,1331.61329674041
1631.84,3.445,1226.00629335361
1632.84,3.445,1336.27477462577
1633.84,3.445,1215.61045870854
1634.84,3.445,1354.12764796072
1635.84,3.445,1242.34924938891
1636.84,3.445,1343.51040557814
1637.84,3.445,1227.78996429674
1638.84,3.445,1351.98570258984
1639.84,3.445,1225.71571725558
1640.84,3.445,1345.27531430357
1641.84,3.445,1228.91579241849
1642.84,3.445,1336.27289380615
1643.84,3.445,1239.51745907911
1644.84,3.445,1347.63066979736
1645.84,3.445,1243.4405599585
1646.84,3.445,1343.12653458139
1647.84,3.445,1244.05886169391
1648.84,3.445,1366.98577496448
1649.84,3.445,1249.1371741189
1650.84,3.445,1347.31427625656
