time,input_voltage,el_power
1061.32,3,1135.6884334197
1062.38,3,1222.3076638459
1063.38,3,1144.24661105335
1064.38,3,1224.50347032041
1065.4,3,1143.02116099346
1066.4,3,1225.83686294495
1067.4,3,1140.47989914772
1068.42,3,1230.32817085195
1069.42,3,1142.95480106466
1070.5,3,1222.15324877797
1071.5,3,1141.73638107105
1072.52,3,1221.79773873498
1073.56,3,1150.27355299144
1074.6,3,1239.14746628272
1075.62,3,1151.7831446464
1076.66,3,1238.75766259112
1077.72,3,1158.39493254302
1078.78,3,1244.70006005629
1079.8,3,1161.68870680573
1080.84,3,1245.55091316189
1081.84,3,1168.11937038953
1082.84,3,1249.7643281757
1083.84,3,1169.42042561044
1084.84,3,1240.22889693697
1085.84,3,1152.20393989274
1086.84,3,1240.43163195067
1087.86,3,1154.51684420962
1088.86,3,1243.32715535963
1089.9,3,1160.02572508444
1090.94,3,1233.34624651465
1092,3,1150.06886888403
1093.02,3,1241.16964094366
1094.04,3,1143.47962369081
1095.1,3,1233.51735481163
1096.1,3,1139.66385031766
1097.12,3,1235.25140095534
1098.12,3,1149.22872759004
1099.12,3,1226.27155303219
1100.12,3,1139.73837663567
1101.12,3,1230.30219436039
1102.18,3,1138.0838966654
1103.2,3,1230.19994872812
1104.22,3,1135.77248513536
1105.22,3,1228.17173565863
1106.28,3,1141.94786851955
1107.3,3,1229.52550199539
1108.3,3,1133.38638921095
1109.36,3,1227.36804556749
1110.38,3,1131.57637520607
1111.48,3,1222.66689533427
1112.5,3,1138.25567548156
1113.56,3,1220.38117341024
1114.56,3,1145.72161363045
1115.56,3,1226.62194468169
1116.58,3,1143.24229918183
1117.58,3,1227.46411394762
1118.58,3,1139.12750122911
1119.62,3,1222.06181021302
1120.62,3,1141.16694431355
1121.68,3,1230.88040664439
1122.74,3,1138.97494879269
1123.74,3,1232.54845077231
1124.8,3,1148.62782236242
1125.82,3,1235.98885513821
1126.86,3,1142.62318897812
1127.88,3,1226.97868753988
1128.94,3,1145.72266188154
1130,3,1229.75038437879
1131.02,3,1142.00976135204
1132.06,3,1223.80247684973
1133.08,3,1148.12200237344
1134.08,3,1228.12666865559
1135.08,3,1140.7856770077
1136.08,3,1235.63787461907
1137.1,3,1139.88780802275
1138.12,3,1236.72866835715
1139.16,3,1140.83162299152
1140.2,3,1237.83886280767
1141.28,3,1143.7562390881
1142.34,3,1232.15609721626
1143.38,3,1147.65581704236
1144.38,3,1236.92949557909
1145.4,3,1150.21832271054
1146.48,3,1240.73613022566
1147.52,3,1152.62415710716
1148.52,3,1243.83051182087
1149.52,3,1158.61856308162
1150.52,3,1247.00636237207
1151.52,3,1154.84142929473
1152.52,3,1241.25643511861
1153.52,3,1152.91500437441
1154.58,3,1233.80845658634
1155.68,3,1152.32778824571
1156.72,3,1248.51576974957
1157.76,3,1156.95517352382
1158.78,3,1245.94091755287
1159.84,3,1157.01129181775
1160.88,3,1249.98262360203
1161.94,3,1168.36010812599
1163.02,3,1228.15746156607
1164.08,3,1153.79600225098
1165.1,3,1239.20854001212
1166.12,3,1160.96793904841
1167.12,3,1242.75139204513
1168.12,3,1162.18411069773
1169.14,3,1242.37533716564
1170.16,3,1142.41495194276
1171.2,3,1226.21395117978
1172.2,3,1141.2958919627
1173.22,3,1234.43235603041
1174.24,3,1138.09351722988
1175.26,3,1232.02521327773
1176.34,3,1135.9337855157
1177.4,3,1216.28804891109
1178.42,3,1132.60923943439
1179.46,3,1224.36717314605
1180.48,3,1131.961706764
1181.5,3,1225.66041843793
1182.54,3,1128.99648915272
1183.54,3,1218.28676971394
1184.54,3,1133.48825060673
1185.56,3,1219.25988634774
1186.56,3,1132.16009063111
1187.58,3,1227.75707891785
1188.62,3,1147.61618502087
1189.62,3,1229.98029766389
1190.68,3,1133.76247793863
1191.72,3,1224.39070783788
1192.74,3,1147.06142842453
1193.78,3,1231.23862691769
1194.8,3,1141.86310667707
1195.84,3,1223.71703754824
1196.88,3,1146.62373990215
1197.9,3,1216.50175125023
1198.96,3,1141.18394895262
1199.98,3,1230.01959756966
1200.98,3,1147.05754501094
1202,3,1237.13407308544
1203,3,1148.42874004049
1204,3,1226.74842682485
1205,3,1137.8805156769
1206.02,3,1233.5550992876
1207.08,3,1138.65729555761
1208.1,3,1221.94688888846
1209.22,3,1131.03668460261
1210.24,3,1213.37428395178
1211.26,3,1143.09290349872
1212.28,3,1217.53854659386
1213.3,3,1139.99064138365
1214.36,3,1215.15691749279
1215.44,3,1130.27732159906
1216.46,3,1221.94267132855
1217.5,3,1139.21773160843
1218.5,3,1213.99172627336
1219.52,3,1135.65861445635
1220.52,3,1227.49582473737
1221.52,3,1127.93630765423
1222.54,3,1221.94502524148
1223.6,3,1134.34564864176
1224.68,3,1228.54396793384
1225.72,3,1135.06259041261
1226.74,3,1221.47237238852
1227.82,3,1136.00570962868
1228.82,3,1223.64368920108
1229.88,3,1138.94532006808
1230.9,3,1235.18449057934
1231.92,3,1137.77299619048
1232.96,3,1231.27173849319
1234,3,1140.78970004861
1235.04,3,1236.58316407977
1236.04,3,1141.22213714019
1237.04,3,1233.53861072008
1238.04,3,1152.86247364511
1239.06,3,1237.33363650506
1240.06,3,1151.78568389385
1241.12,3,1241.72742429105
1242.16,3,1147.68664436479
1243.2,3,1236.81112299134
1244.26,3,1150.92456215109
1245.28,3,1242.13859832957
1246.34,3,1152.21037351868
1247.38,3,1236.9832483701
1248.42,3,1142.5426423468
1249.48,3,1231.67870174353
1250.5,3,1140.14233476991
1251.56,3,1234.33399177142
1252.58,3,1137.99366856815
1253.62,3,1229.72110092379
1254.62,3,1143.35080296284
1255.62,3,1227.18095766004
1256.64,3,1141.79874228355
1257.66,3,1222.0042317993
1258.72,3,1132.11271560238
1259.78,3,1225.23781493381
1260.84,3,1133.6697451854
1261.9,3,1212.58017499302
1262.94,3,1135.12615881089
1263.98,3,1225.26171974427
1265.02,3,1138.66914202748
1266.06,3,1228.96159918883
1267.06,3,1135.21687969825
1268.12,3,1226.30947572044
1269.14,3,1138.44299361793
1270.2,3,1224.07615811419
1271.2,3,1146.73438611527
1272.2,3,1229.50714400113
1273.22,3,1136.24666092779
1274.22,3,1223.65014524033
1275.22,3,1150.87058638597
1276.24,3,1227.59288485971
1277.3,3,1137.94515475596
1278.32,3,1234.21639015095
1279.38,3,1138.03605064814
1280.46,3,1234.86564134037
1281.52,3,1140.70335867269
1282.58,3,1222.57686010952
1283.64,3,1145.14699051854
1284.74,3,1236.66460837069
1285.8,3,1138.52307328617
1286.86,3,1228.59168674664
1287.9,3,1133.87112264349
1288.92,3,1217.62361281621
1289.92,3,1138.99750713606
1290.92,3,1227.43075277931
1291.96,3,1138.80448452688
1292.96,3,1215.41220014182
1293.96,3,1136.71530571511
1294.98,3,1228.45871228945
1296,3,1130.55550061127
1297.02,3,1221.36520635525
1298.1,3,1140.83190611288
1299.14,3,1227.99448139132
1300.18,3,1141.97251759143
1301.18,3,1227.85906475968
1302.2,3,1130.54924778569
1303.2,3,1219.60211357793
1304.22,3,1138.52721219484
1305.24,3,1232.18814405534
1306.24,3,1134.99017060741
1307.26,3,1224.40561415893
1308.26,3,1138.74195937886
1309.28,3,1231.66615460312
1310.3,3,1138.13514809626
1311.34,3,1230.05559366248
1312.44,3,1140.87825730975
1313.48,3,1232.1319109049
1314.5,3,1154.60760462382
1315.56,3,1229.5904694005
1316.6,3,1144.06746737715
1317.66,3,1232.78826279024
1318.68,3,1147.01089041915
1319.7,3,1243.45106348119
1320.74,3,1158.43287526215
1321.78,3,1238.99001855802
1322.82,3,1154.18440350338
1323.86,3,1242.23632683714
1324.86,3,1150.34225289456
1325.9,3,1245.36002194919
1326.9,3,1147.42282406717
1327.9,3,1243.86500453092
1328.94,3,1148.26129557309
1329.98,3,1242.0085688247
1331.02,3,1153.40204409726
1332.04,3,1239.87948561113
1333.1,3,1144.8094989137
1334.14,3,1242.00250694082
1335.22,3,1142.0588273358
1336.26,3,1235.65380192385
1337.28,3,1141.81195310257
1338.32,3,1232.53617180166
1339.38,3,1155.17206882904
1340.44,3,1240.30505989643
1341.46,3,1157.58559853235
1342.46,3,1241.65713787019
1343.48,3,1161.37750805026
1344.52,3,1238.01997093061
1345.52,3,1154.51959636809
1346.56,3,1238.74436767298
1347.58,3,1150.667763958
1348.68,3,1244.0306186808
1349.72,3,1150.86654909548
1350.74,3,1240.17916582957
1351.8,3,1161.46519166397
1352.86,3,1236.51266201523
1353.9,3,1148.65418722049
1354.92,3,1248.37689263405
1356,3,1152.07741839964
1357.08,3,1239.67610714306
1358.12,3,1149.74218832697
1359.14,3,1230.70628443921
1360.18,3,1148.70235960194
1361.18,3,1234.57542099236
1362.22,3,1147.5371233224
1363.22,3,1231.6129631519
1364.22,3,1146.14010549827
1365.26,3,1236.22914132927
1366.26,3,1147.02500961603
1367.32,3,1231.31054149355
1368.38,3,1142.78645194715
1369.46,3,1232.40298754562
1370.54,3,1143.77339017233
1371.58,3,1230.3793339358
1372.6,3,1131.76752144946
1373.64,3,1229.52003162483
1374.66,3,1133.77757604393
1375.72,3,1218.47912458843
1376.78,3,1136.84297697889
1377.8,3,1219.76721820009
1378.8,3,1126.71286903599
1379.8,3,1223.8103802817
1380.8,3,1132.64229540673
1381.8,3,1224.1831803022
1382.8,3,1127.20724021705
1383.8,3,1204.92590920343
1384.84,3,1119.93903895633
1385.94,3,1199.8859505727
1387.02,3,1116.05126655771
1388.08,3,1214.02465193168
1389.14,3,1134.90492778575
1390.26,3,1227.62773758848
1391.32,3,1143.91060186334
1392.38,3,1230.57579231723
1393.4,3,1140.78071987644
1394.4,3,1227.47720033781
1395.42,3,1141.30635374055
1396.42,3,1229.46752302995
1397.42,3,1146.96347279235
1398.42,3,1224.92300014347
1399.42,3,1142.71046609538
1400.42,3,1226.29482524198
1401.44,3,1135.91840911096
1402.48,3,1216.96003351886
1403.58,3,1132.88818635326
1404.58,3,1226.03792444002
1405.62,3,1137.67675826592
1406.7,3,1225.60446649915
1407.7,3,1143.62367249448
1408.76,3,1221.61336632613
1409.8,3,1139.24863138759
1410.84,3,1220.31064917931
1411.84,3,1127.67647682838
1412.88,3,1219.63669409806
1413.92,3,1137.63779747492
1414.92,3,1223.92387824878
1415.92,3,1138.66832688102
1416.92,3,1221.63567845409
1417.94,3,1132.20371849184
1418.96,3,1224.41491084716
1420.06,3,1132.77444670904
1421.08,3,1215.09863535782
1422.1,3,1131.7651879954
1423.2,3,1225.87215758976
1424.24,3,1131.25356450526
1425.26,3,1223.06033612653
1426.32,3,1143.57986302423
1427.36,3,1215.20536823141
1428.36,3,1131.94631861028
1429.4,3,1232.99644941643
1430.46,3,1138.47113063634
1431.46,3,1226.89207242742
1432.5,3,1142.12871055885
1433.5,3,1224.52964246219
1434.54,3,1142.06809947995
1435.56,3,1231.06775015663
1436.58,3,1152.56054608784
1437.74,3,1236.50945574568
1438.76,3,1142.53319203147
1439.84,3,1230.51385965456
1440.94,3,1142.9162966211
1442.02,3,1232.0384468775
1443.04,3,1142.69516897083
1444.14,3,1238.87370632458
1445.18,3,1149.1291028276
1446.18,3,1228.36211416152
1447.24,3,1138.79012389304
1448.24,3,1222.95449426013
1449.26,3,1147.97817392514
1450.3,3,1220.68307652686
1451.3,3,1142.19436015598
1452.32,3,1237.25057271475
1453.32,3,1139.57849203491
1454.32,3,1227.96823058831
1455.36,3,1142.51091519746
1456.4,3,1223.422941213
1457.44,3,1145.68550427058
1458.5,3,1237.76705349929
1459.54,3,1149.55220099376
1460.54,3,1239.40944683009
1461.6,3,1141.29748643856
1462.7,3,1235.78860341381
1463.72,3,1151.55132029613
1464.86,3,1238.22751158709
1465.88,3,1147.43689502861
1466.9,3,1226.03571864538
1467.9,3,1140.68548698277
1468.92,3,1231.52658397921
1469.92,3,1145.63209722801
1470.94,3,1233.00268241095
1471.96,3,1140.19547907438
1472.98,3,1231.30475262215
1474,3,1135.29802434167
1475.04,3,1208.70696930809
1476.12,3,1135.91346579006
1477.12,3,1231.94741140398
1478.16,3,1139.76660093493
1479.24,3,1229.28725160261
1480.28,3,1138.38941105081
1481.3,3,1226.93552115256
1482.38,3,1128.37348865925
1483.4,3,1221.27466504304
1484.42,3,1126.59410390357
1485.42,3,1224.15384963274
1486.42,3,1140.38790261814
1487.44,3,1222.61107860733
1488.46,3,1134.35272037851
1489.48,3,1225.81586071042
1490.56,3,1135.3004995796
1491.62,3,1224.439006304
1492.68,3,1131.10900390732
1493.78,3,1223.53902982233
1494.82,3,1132.9426920713
1495.84,3,1230.5568230416
1496.9,3,1136.65842630098
1497.98,3,1231.31829637315
1498.98,3,1149.12498729258
1500.04,3,1237.30970534829
1501.1,3,1158.51885827149
1502.1,3,1236.12636403114
1503.1,3,1150.07719134379
1504.12,3,1236.056419437
1505.12,3,1153.21444207582
1506.12,3,1240.96810847066
1507.14,3,1151.1424838871
1508.24,3,1231.94904196447
1509.28,3,1150.22683778665
1510.34,3,1239.06965652211
1511.38,3,1155.48518316151
1512.42,3,1242.1630959673
1513.48,3,1143.54975032375
1514.52,3,1234.97350984941
1515.64,3,1151.95046645682
1516.66,3,1227.07427058046
1517.7,3,1152.38794583754
1518.82,3,1227.80244331574
1519.82,3,1135.82373446476
1520.82,3,1227.57074823603
1521.84,3,1138.35889406615
1522.9,3,1221.71839057542
1523.9,3,1131.41062528199
1524.94,3,1223.25281917148
1526.04,3,1130.98678246414
1527.12,3,1221.5975848345
1528.22,3,1123.91612251909
1529.26,3,1222.21634820627
1530.28,3,1127.68970606299
1531.32,3,1214.4964515577
1532.4,3,1122.90324081953
1533.42,3,1216.40261686498
1534.44,3,1125.89094534189
1535.46,3,1222.45157571353
1536.54,3,1139.24778825533
1537.58,3,1211.52861564463
1538.62,3,1134.80061639187
1539.62,3,1219.88845173821
1540.66,3,1134.8972772043
1541.7,3,1234.30119641283
1542.72,3,1145.54982049918
1543.74,3,1239.39342382773
1544.76,3,1150.90924182593
1545.8,3,1228.02597656664
1546.88,3,1146.93160328488
1547.96,3,1240.32545084531
1549.04,3,1147.4226519622
1550.1,3,1239.22028274824
1551.16,3,1144.41996438086
1552.22,3,1245.50058243184
1553.26,3,1149.10894945837
1554.28,3,1241.94001566814
1555.3,3,1147.33664024389
1556.3,3,1232.84342928682
1557.32,3,1146.80646716078
1558.34,3,1230.22784686983
1559.36,3,1139.99711822499
1560.36,3,1228.61931652323
1561.42,3,1132.20335147219
1562.46,3,1219.77730206588
1563.46,3,1128.90882156586
1564.5,3,1220.75226727797
1565.56,3,1129.91687911499
1566.62,3,1218.87489201511
1567.66,3,1123.50376975266
1568.7,3,1212.18225509766
1569.7,3,1124.28800426521
1570.76,3,1209.85382203559
1571.82,3,1123.28385966113
1572.88,3,1211.68080395561
1573.92,3,1130.04625790304
1574.94,3,1218.21019891913
1575.96,3,1126.91862425504
1576.96,3,1210.57035373496
1578,3,1130.65581193904
1579.02,3,1216.85879999901
1580.06,3,1132.37313730079
1581.16,3,1207.0083335706
1582.22,3,1113.28494378967
1583.26,3,1208.46623978568
1584.3,3,1116.0320628415
1585.38,3,1212.85469847172
1586.46,3,1130.36047540752
1587.46,3,1223.1197131257
1588.54,3,1134.32991089835
1589.66,3,1226.57444795076
1590.68,3,1134.71197667915
1591.74,3,1229.60396755671
1592.78,3,1148.65500259718
1593.78,3,1234.42806302654
1594.8,3,1141.63434325713
1595.82,3,1229.0196509762
1596.84,3,1135.30867608257
1597.86,3,1232.10063644825
1598.9,3,1138.41105300435
1599.94,3,1230.28265080648
1600.98,3,1144.4312122592
1602.08,3,1229.90347701914
1603.12,3,1147.03714714724
1604.16,3,1229.40263186159
1605.2,3,1138.01166914426
1606.2,3,1219.06588774363
1607.24,3,1140.06922684528
1608.36,3,1229.25417659608
1609.38,3,1139.39466357148
1610.4,3,1227.67982796745
1611.42,3,1137.50473190501
1612.42,3,1221.46164585161
1613.48,3,1142.07326418368
1614.52,3,1222.62122953576
1615.52,3,1131.93156227019
1616.6,3,1228.68713328647
1617.66,3,1133.87248391008
1618.72,3,1232.18929574286
1619.76,3,1135.20547133704
1620.76,3,1223.58963012829
1621.84,3,1137.36939218514
1622.88,3,1229.42930688455
1623.94,3,1143.01694726095
1624.96,3,1227.22449174689
1625.98,3,1141.6696806552
1627.02,3,1224.74101393061
1628.08,3,1141.41279534221
1629.08,3,1230.25153086313
1630.08,3,1140.39960950477
1631.14,3,1233.42043571321
1632.2,3,1138.47061449945
1633.26,3,1229.35169996566
1634.3,3,1135.33301160002
1635.32,3,1223.89676077034
1636.36,3,1141.48193008522
1637.38,3,1226.80922214094
1638.38,3,1144.02091193748
1639.42,3,1227.46391175777
1640.46,3,1134.22833402655
1641.48,3,1224.70956306888
1642.5,3,1128.92132161522
1643.52,3,1210.01777189142
1644.56,3,1133.68118660167
1645.56,3,1215.52718861318
1646.56,3,1125.44101969234
1647.58,3,1220.8923088969
1648.62,3,1136.47462713503
1649.68,3,1220.9493656237
1650.72,3,1133.46694482097
1651.76,3,1220.92929658673
1652.84,3,1125.45110650147
1653.86,3,1223.03368547619
1654.98,3,1140.4071736776
1655.98,3,1217.07510317818
1657.08,3,1127.89103989172
1658.14,3,1225.0436362777
1659.18,3,1135.69125071192
1660.2,3,1217.4834835951
1661.24,3,1132.72396626376
1662.24,3,1225.08379749155
1663.24,3,1132.12316874114
1664.24,3,1227.04312498862
1665.26,3,1128.45496937577
1666.32,3,1220.2400163123
1667.4,3,1129.53602002383
1668.44,3,1221.65345338793
1669.5,3,1143.33197914959
1670.56,3,1209.27343936539
1671.62,3,1129.37123660935
1672.7,3,1221.46304624728
1673.72,3,1121.48045292425
1674.82,3,1199.74051325815
1675.9,3,1119.76064062242
1676.94,3,1216.8063672189
1677.94,3,1128.39923732679
1678.96,3,1212.86494376302
1679.96,3,1120.59665226067
1680.96,3,1214.1492977726
1681.96,3,1122.57892522166
1683,3,1213.37706851297
1684.06,3,1129.46629095378
1685.12,3,1218.31933044791
1686.2,3,1129.33222769511
1687.3,3,1212.48194615608
1688.34,3,1121.95851106195
1689.4,3,1212.03806520755
1690.5,3,1123.12262582074
1691.54,3,1218.19707264012
1692.64,3,1131.41978755889
1693.68,3,1220.97618995655
1694.7,3,1129.4508521938
1695.7,3,1213.29141307923
1696.74,3,1129.91041494101
1697.76,3,1221.82238717999
1698.76,3,1129.79488290243
1699.76,3,1218.57299389348
1700.82,3,1130.55648836294
1701.82,3,1221.96349249955
1702.86,3,1141.38055703901
1703.88,3,1225.85241719213
1704.92,3,1131.5208519021
1705.96,3,1222.70377245386
1707,3,1134.88006392329
1708.04,3,1222.23333032445
1709.06,3,1126.95370007052
1710.18,3,1210.05460563929
1711.2,3,1125.09430478128
1712.28,3,1209.99105087471
1713.28,3,1129.0178995326
1714.3,3,1217.83174299132
1715.32,3,1130.55967365985
1716.32,3,1209.98308266349
1717.32,3,1132.72600070661
1718.34,3,1204.39356383156
1719.38,3,1128.0893417722
1720.44,3,1207.53703677691
1721.48,3,1130.91192165452
1722.56,3,1209.71930552056
1723.62,3,1121.47078682016
1724.7,3,1219.06225643317
1725.7,3,1127.53494239117
1726.72,3,1218.65531341035
1727.78,3,1125.89620093684
1728.8,3,1221.76091114767
1729.88,3,1128.9223013651
1730.94,3,1218.4318775577
1731.98,3,1125.34841601297
1732.98,3,1221.66701212446
1733.98,3,1132.81041471741
1735,3,1221.92995824832
1736.02,3,1134.53942687556
1737.04,3,1227.00586947171
1738.08,3,1136.5474328293
1739.08,3,1223.03567534004
1740.1,3,1147.12521750134
1741.1,3,1226.18064528547
1742.12,3,1144.34540209046
1743.18,3,1229.60166030458
1744.24,3,1136.33629357098
1745.28,3,1228.72853735623
1746.34,3,1133.52998645746
1747.38,3,1230.94374195862
1748.38,3,1139.69535031561
1749.42,3,1224.47288521707
1750.42,3,1134.23467464872
1751.5,3,1210.61686228759
1752.5,3,1131.62028562868
1753.56,3,1222.78261467588
1754.58,3,1133.27438311318
1755.62,3,1227.99584962614
1756.74,3,1148.38150777142
1757.8,3,1232.8102398699
1758.86,3,1140.10666415533
1759.88,3,1233.8603737248
1760.9,3,1148.06402362489
1761.96,3,1234.78746766538
1763,3,1147.77869801173
1764.02,3,1237.51782168848
1765.08,3,1138.16954325583
1766.08,3,1233.40652295348
1767.1,3,1143.58369737366
1768.12,3,1228.83106663041
1769.12,3,1149.09769784334
1770.16,3,1242.34427442557
1771.16,3,1147.87799780239
1772.22,3,1239.92718967068
1773.26,3,1153.22542421205
1774.36,3,1240.01166084366
1775.38,3,1159.73273998559
1776.44,3,1235.86177144911
1777.5,3,1150.69669103985
1778.54,3,1240.63858474436
1779.56,3,1144.50964175182
1780.7,3,1235.75204953344
1781.72,3,1141.65233133268
1782.74,3,1239.30199429496
1783.84,3,1147.21030570281
1784.84,3,1232.52045174091
1785.88,3,1138.05566336866
1786.92,3,1230.99930175654
